File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine,FeatureCountPerLine,WadaSNRMeade,WadaSNRRigal,NistSNRRigal
ROC_se0_ag1_m_03_1,1770,ROC_se0_ag1_m_03,1937.6508,1938.8409,1.1901,It's always gonna be,1,0,2.69072567,2.58,3.75
ROC_se0_ag1_m_03_1,1849,ROC_se0_ag1_m_03,2011.462,2012.4786,1.0166,I may be able,1,0,-2.6418504,-2.86,3.5
ROC_se0_ag1_m_03_1,1936,ROC_se0_ag1_m_03,2099.6104,2100.9945,1.3841,there's gonna be one day,1,0,0.142737002,0.05,3.25
ROC_se0_ag1_m_03_1,1952,ROC_se0_ag1_m_03,2114.8079,2116.2924,1.4845,"and what the neighborhood should be,",1,0,4.264812004,4.16,4.0
ROC_se0_ag1_m_03_1,2258,ROC_se0_ag1_m_03,2447.5422,2450.0117,2.4695,I just want the support factor to be there again.,1,0,10.45075302,10.32,5.5
ROC_se0_ag1_m_03_1,2268,ROC_se0_ag1_m_03,2457.4015,2462.5715,5.17,"the community cause it's- you know, it used to be like a east side west side type of war for some reason,",1,0,6.909760559,6.77,3.25
ROC_se0_ag1_m_03_1,2306,ROC_se0_ag1_m_03,2494.0041,2496.1506,2.1465,That's the epitome of what support supposed to be.,1,0,12.32968322,12.19,15.5
ROC_se0_ag1_m_03_1,2677,ROC_se0_ag1_m_03,2899.7389,2900.8428,1.1039,I ca- I can be Geechee.,1,0,6.110508085,6.03,4.0
ROC_se0_ag1_m_03_1,2680,ROC_se0_ag1_m_03,2902.9777,2903.9184,0.9407,but I can be Geechee.,1,0,6.110171153,6.0,4.25
ROC_se0_ag1_m_03_1,2725,ROC_se0_ag1_m_03,2949.6693,2950.7069,1.0376,words may be s-,1,0,3.169867693,3.03,4.5
ROC_se0_ag1_m_03_1,2770,ROC_se0_ag1_m_03,2993.1362,2995.9021,2.7659,"It's like you're trying to be like them. No, no.",1,0,6.255255919,6.06,5.25
ROC_se0_ag2_f_01_1,238,ROC_se0_ag3_m_02,168.8411,170.5599,1.7188,"RD-ADDRESS-2 Way, used to be RD-ADDRESS-2.",1,0,58.85270756,55.11,34.75
ROC_se0_ag2_f_01_1,932,ROC_se0_ag3_m_02,718.5544,720.8177,2.2633,"would be close to the center of the city,",1,0,13.77305073,11.74,5.75
ROC_se0_ag2_f_01_1,964,ROC_se0_ag3_m_02,754.1561,756.6381,2.482,be convenient to their office locations.,1,0,18.02689083,14.41,13.0
ROC_se0_ag2_f_01_1,1109,ROC_se0_ag2_f_01,884.0969,887.0138,2.9169,"you know, sneaking out and like wanting to, you know, at night, be like-",1,0,15.75550627,15.64,36.25
ROC_se0_ag2_f_01_1,1222,ROC_se0_ag2_f_01,972.0184,974.3504,2.332,"cause I'm like, whose choice is it to be urban, you know?",1,0,16.068182,15.91,7.5
ROC_se0_ag2_f_01_1,1224,ROC_se0_ag2_f_01,974.5868,976.5207,1.9339,"It's your choice to be urban, you- you know, like",1,0,16.46138137,16.31,8.25
ROC_se0_ag2_f_01_1,1272,ROC_se0_ag3_m_02,1016.5857,1018.3967,1.811,my perspective would be a little different. I'd-,1,0,17.78272085,15.64,4.0
ROC_se0_ag2_f_01_1,1368,ROC_se0_ag3_m_02,1093.8403,1096.6257,2.7854,"urban by- you know, we live here because we wanna be here.",1,0,11.88775076,10.93,7.0
ROC_se0_ag2_f_01_1,1376,ROC_se0_ag3_m_02,1105.1498,1106.1807,1.0309,"neighborhood to be,",1,0,15.92345376,13.93,16.0
ROC_se0_ag2_f_01_1,1457,ROC_int_01,1170.5228,1174.4084,3.8856,"college town for students, and how you think it might be affecting",1,0,19.18821238,17.05,9.5
ROC_se0_ag2_f_01_1,1581,ROC_se0_ag2_f_01,1273.2581,1277.2769,4.0188,"not- you know, it wouldn't be for those neighbors. It would be for these students who",2,0,20.95738791,20.51,28.5
ROC_se0_ag2_f_01_1,1675,ROC_se0_ag2_f_01,1345.9017,1347.0694,1.1677,"probably be pretty white,",1,0,17.44604968,17.17,34.25
ROC_se0_ag2_f_01_1,1781,ROC_se0_ag2_f_01,1447.4045,1448.7494,1.3449,"be someone that I want,  you know.",1,0,12.37925101,12.1,9.75
ROC_se0_ag2_f_01_1,1867,ROC_se0_ag3_m_02,1519.422,1523.4348,4.0128,before Boulder was there it used to be a drug store on the corner of Brooks and Genesee.,1,0,17.08846996,15.78,14.75
ROC_se0_ag2_f_01_1,1903,ROC_se0_ag3_m_02,1569.0002,1572.9721,3.9719,"all of a sudden, he's interested in the building, and it has to be that building,",1,0,16.83408961,16.02,14.75
ROC_se0_ag2_f_01_1,1911,ROC_se0_ag3_m_02,1578.0258,1579.2794,1.2536,It has to be this building.,1,0,16.632985,15.04,15.25
ROC_se0_ag2_f_01_1,2108,ROC_se0_ag3_m_02,1754.6344,1759.0838,4.4494,"l- you know, like these people are gonna be walking down the street, a- and they're gonna d- you know,",1,0,17.1267686,15.98,6.25
ROC_se0_ag2_f_01_1,2142,ROC_se0_ag3_m_02,1793.4339,1795.8166,2.3827,that was supposed to be like U of R office space.,1,0,16.82724414,15.6,13.25
ROC_se0_ag2_f_01_1,2148,ROC_se0_ag3_m_02,1799.9461,1802.2879,2.3418,the d- the- the first floor was supposed to be like,1,0,17.56583799,16.5,19.75
ROC_se0_ag2_f_01_1,2200,ROC_se0_ag3_m_02,1843.2195,1844.1225,0.903,it doesn't seem to be working.,1,0,12.91058879,11.79,6.0
ROC_se0_ag2_f_01_1,2358,ROC_se0_ag2_f_01,1988.0228,1991.0075,2.9847,"Breakers would be doing windmills when you're like, coming out of the bathroom door.",1,0,14.32991019,14.27,9.25
ROC_se0_ag2_f_01_1,2381,ROC_se0_ag2_f_01,2013.6932,2017.0348,3.3416,to like see in our spaces. Like the places where we can be creative and like,1,0,19.29810887,19.02,25.75
ROC_se0_ag2_f_01_1,2652,ROC_se0_ag2_f_01,2259.8865,2261.6726,1.7861,"there used to be, um,",1,0,18.83105034,18.58,28.25
ROC_se0_ag2_f_01_1,2828,ROC_se0_ag2_f_01,2416.4516,2418.473,2.0214,"And it would be like a two day, you know, like a f- all weekend thing.",1,0,22.4895847,22.19,33.25
ROC_se0_ag2_f_01_1,2909,ROC_se0_ag2_f_01,2473.2696,2475.1137,1.8441,"could be like inspirational and like,",1,0,18.04948535,17.37,29.5
ROC_se0_ag2_f_01_1,2937,ROC_se0_ag2_f_01,2504.0329,2506.0575,2.0246,"I will be attending that, um,",1,0,19.12883553,18.92,9.0
ROC_se0_ag2_f_01_1,2954,ROC_se0_ag2_f_01,2516.9682,2519.1007,2.1325,"but at the same time, I also can be conscious like",1,0,25.1238269,24.9,28.5
ROC_se0_ag2_f_01_1,3198,ROC_se0_ag3_m_02,2708.9218,2712.2275,3.3057,"children is really not sparked like it used to be like when,",1,0,16.44296029,14.28,6.25
ROC_se0_ag2_f_01_1,4022,ROC_se0_ag2_f_01,3395.5011,3397.7944,2.2933,"this is also gonna be a very convoluted story, but, um,",1,0,18.46638496,17.93,9.75
ROC_se0_ag2_f_01_1,4056,ROC_se0_ag2_f_01,3431.0554,3433.5079,2.4525,"Um, you know, I- I had to be dragged into school",1,0,21.34941824,20.87,29.25
ROC_se0_ag2_f_01_1,4132,ROC_se0_ag2_f_01,3495.3443,3496.9237,1.5794,"so I wanted to be a math teacher,",1,0,29.60450666,29.19,27.75
ROC_se0_ag2_f_01_1,4136,ROC_se0_ag2_f_01,3497.6753,3499.4722,1.7969,"you know, wanted to be able to teach",1,0,28.77357852,27.95,36.0
ROC_se0_ag2_f_01_1,4140,ROC_se0_ag2_f_01,3502.6801,3506.2026,3.5225,"I felt like I was a different learner, so- and I felt like that would be beneficial for students.",1,0,20.77780654,20.46,26.75
ROC_se0_ag2_f_01_1,4222,ROC_se0_ag2_f_01,3581.9739,3586.0305,4.0566,"I came intoRD-SCHOOL-2. I- my parents made too much for me to be, um, EOP.",1,0,16.45205298,16.21,6.25
ROC_se0_ag2_f_01_1,4384,ROC_se0_ag2_f_01,3720.501,3723.6452,3.1442,"I had talked to somebody, a teacher who used to be a dental hygienist, and I was like,",1,0,17.4973788,17.31,22.75
ROC_se0_ag2_f_01_1,4396,ROC_se0_ag2_f_01,3730.6644,3734.572,3.9076,"you wouldn't go that. It's gross. You don't wanna be in people's mouths , like you're not gonna do it.",1,0,24.87776491,24.65,30.25
ROC_se0_ag2_f_01_1,4468,ROC_se0_ag2_f_01,3797.4138,3799.3454,1.9316,W- we used to be educated by our own people.,1,0,15.05683043,14.89,28.0
ROC_se0_ag2_f_01_1,4820,ROC_se0_ag2_f_01,4112.8761,4115.4105,2.5344,"that was really nice to be able to offer this program,",1,0,23.94146496,23.83,33.0
ROC_se0_ag2_f_01_1,5180,ROC_se0_ag2_f_01,4430.3311,4431.2321,0.901,is gonna be. And like,1,0,21.94381029,21.36,21.0
ROC_se0_ag2_f_01_1,5188,ROC_se0_ag2_f_01,4439.2531,4441.021,1.7679,"be able to educate people, um, i-",1,0,18.15267633,17.77,25.5
ROC_se0_ag2_f_01_1,5226,ROC_se0_ag2_f_01,4470.6812,4471.8337,1.1525,"to be it for me, so",1,0,17.21108318,16.68,26.75
ROC_se0_ag2_f_01_1,5234,ROC_se0_ag2_f_01,4485.9363,4489.2593,3.323,"I like to be able to normalize things that seem very taboo,",1,0,24.97281039,24.67,8.75
ROC_se0_ag2_f_02_1,58,ROC_se0_ag2_f_02,61.453,69.4243,7.9713,"It was like a culture shock kind of to be around all of these kids who, they grew up together, they've been together since kindergarten.",1,0,7.480437621,7.37,3.75
ROC_se0_ag2_f_02_1,209,ROC_se0_ag2_f_02,254.0817,255.8404,1.7587,"in the city like, you be like, oh,",1,1,9.38808072,9.27,5.25
ROC_se0_ag2_f_02_1,260,ROC_int_01,318.3885,319.9927,1.6042,It's nice to be around family,1,0,4.560586831,4.34,6.0
ROC_se0_ag2_f_02_1,363,ROC_se0_ag2_f_02,456.8399,459.2497,2.4098,be able to sit in a class and see somebody that looked like you.,1,0,7.892525811,7.78,4.25
ROC_se0_ag2_f_02_1,429,ROC_se0_ag2_f_02,549.1107,553.3142,4.2035,"yeah- yeah, I notice like they expected you to be so street",1,0,11.03802005,10.92,19.0
ROC_se0_ag2_f_02_1,435,ROC_se0_ag2_f_02,560.5339,568.6991,8.1652,"because I did so many activities, they would come over our house and be like, oh my god this house is so nice. Like what, you thought I was living in squalor?",1,0,7.696801594,7.58,4.0
ROC_se0_ag2_f_02_1,440,ROC_se0_ag2_f_02,576.7867,578.7628,1.9761,And they would be shocked because a lot of,1,0,8.319566479,8.16,3.5
ROC_se0_ag2_f_02_1,475,ROC_int_01,624.5503,626.2653,1.715,That's really good to be in sort of-,1,0,3.675360785,3.46,6.0
ROC_se0_ag2_f_02_1,497,ROC_se0_ag2_f_02,644.282,649.1757,4.8937,"drifted apart, and they're so different, and people who you thought like, oh she's gonna be so successful, but",1,0,8.713684222,8.58,3.5
ROC_se0_ag2_f_02_1,505,ROC_se0_ag2_f_02,653.4975,658.4763,4.9788,"not living the type of lifestyle that I'm around, be it drinking all the time or drugs, and",1,0,5.138751232,5.04,4.5
ROC_se0_ag2_f_02_1,544,ROC_se0_ag2_f_02,701.2678,702.3078,1.04,be around,1,0,0.040324489,-0.12,4.25
ROC_se0_ag2_f_02_1,790,ROC_se0_ag2_f_02,1042.3351,1047.4031,5.068,"other people, be it black, white, whatever, who take their education seriously because a lot of people",1,0,8.705932635,8.61,4.0
ROC_se0_ag2_f_02_1,863,ROC_se0_ag2_f_02,1146.4983,1150.0306,3.5323,"like they would all be leaving like, cause you know you- I started hanging around",1,0,5.601629977,5.52,6.0
ROC_se0_ag2_f_02_1,865,ROC_se0_ag2_f_02,1150.1298,1153.8456,3.7158,"a lot of the black girls or whatever, and they be like, oh we gotta go and meet with Mr.-",1,1,4.335128907,4.21,4.0
ROC_se0_ag2_f_02_1,897,ROC_int_01,1193.8743,1198.9241,5.0498,"Right, but EOP, that whole experience is weird, and then, being expected to be in it.",1,0,3.493787097,3.28,4.25
ROC_se0_ag2_f_02_1,944,ROC_int_01,1252.5256,1257.4071,4.8815,"Okay, and so when you went in with, uh, the major English, did you expect to be-",1,0,1.924825295,1.65,4.25
ROC_se0_ag2_f_02_1,945,ROC_int_01,1257.8231,1260.9394,3.1163,"like, you know, write stories or be a journalist?",1,0,5.19320632,5.07,5.0
ROC_se0_ag2_f_02_1,949,ROC_se0_ag2_f_02,1268.8704,1273.3293,4.4589,So my academic advisor told me that you could still be a English major and work-,1,0,6.426089127,6.3,5.25
ROC_se0_ag2_f_02_1,955,ROC_se0_ag2_f_02,1282.0657,1283.3871,1.3214,I wanted to be a writer.,1,0,5.133666756,5.04,3.5
ROC_se0_ag2_f_02_1,1022,ROC_se0_ag2_f_02,1363.1341,1364.6421,1.508,"They can be what, twenty-one or twenty-two?",1,0,5.456094825,5.32,15.75
ROC_se0_ag2_f_02_1,1049,ROC_int_01,1389.7661,1394.2856,4.5195,So now you're trying to go back to school for nursing. Where are you gonna be going?,1,0,4.151382314,3.98,5.5
ROC_se0_ag2_f_02_1,1093,ROC_se0_ag2_f_02,1452.2338,1455.0589,2.8251,doing- Because I feel like I'm about to be thirty-two,1,0,6.436565093,6.35,5.5
ROC_se0_ag2_f_02_1,1099,ROC_se0_ag2_f_02,1466.0965,1472.8056,6.7091,"nobody's being- I don't want you to go into nursing. He's like, no you too, no I don't want you to do that. And my sister, she was supposed to be a lawyer.",1,0,5.345395741,5.22,4.25
ROC_se0_ag2_f_02_1,1109,ROC_se0_ag2_f_02,1481.8604,1490.0445,8.1841,"but I always thought like- you know, you see yourself when you grow up, I always thought I was gonna be a teacher until I experienced it. I was like, I'm not doing this",1,0,8.225596944,8.11,19.25
ROC_se0_ag2_f_02_1,1169,ROC_se0_ag2_f_02,1569.2744,1571.6004,2.326,they changed financial aid. You used to be able to,1,0,7.514023979,7.43,3.75
ROC_se0_ag2_f_02_1,1302,ROC_se0_ag2_f_02,1752.5851,1759.124,6.5389,"Yeah, she won't be there for long. RD-NAME-1 is, um, talking crap to me. She's like, you gotta let her finish with her friends because",1,0,6.538981374,6.42,4.75
ROC_se0_ag2_f_02_1,1305,ROC_se0_ag2_f_02,1763.337,1766.1404,2.8034,"But I think after fifth grade, she might be, um, done",1,0,8.206487539,8.06,4.25
ROC_se0_ag2_f_02_1,1325,ROC_se0_ag2_f_02,1788.8612,1792.3036,3.4424,I went to school to be a teacher. W- I can understand that if she has-,1,0,7.356079626,7.24,3.0
ROC_se0_ag2_f_02_1,1408,ROC_se0_ag2_f_02,1900.6472,1903.9801,3.3329,"And I understand it might be hard. I guess her father was sick, but",1,0,9.6272898,9.5,18.0
ROC_se0_ag2_f_02_1,1430,ROC_se0_ag2_f_02,1932.5628,1935.2688,2.706,So I don't think she will be th- Because I've gone to,1,0,6.221158765,6.09,5.0
ROC_se0_ag2_f_02_1,1456,ROC_se0_ag2_f_02,1974.5268,1979.0038,4.477,Or I'm tryna be in the suburbs somewhere because I don't do urban suburban.,1,0,7.553680743,7.43,5.25
ROC_se0_ag2_f_02_1,1630,ROC_se0_ag2_f_02,2170.2437,2172.6548,2.4111,"with your kid's education, they're gonna be successful",1,0,10.09203621,9.94,17.0
ROC_se0_ag2_f_02_1,1655,ROC_se0_ag2_f_02,2205.9244,2209.4949,3.5705,"grown boys used to be buying lunch all the time. I ain't never have to spend no money,",1,0,4.518455348,4.39,4.75
ROC_se0_ag2_f_02_1,1673,ROC_se0_ag2_f_02,2236.9278,2241.9039,4.9761,"Think that that was the biggest mistake they made. Like, let these kids be kids for a little while longer.",1,0,4.583312092,4.46,4.25
ROC_se0_ag2_f_02_1,1687,ROC_int_01,2255.0366,2256.7905,1.7539,and it's gotta be overwhelming,1,0,2.089009048,1.77,4.75
ROC_se0_ag2_f_02_1,1810,ROC_se0_ag2_f_02,2396.298,2400.2312,3.9332,"That's why when people be like, oh it's boring, it ain't nothing to do in Rochester,",1,1,2.118401419,1.99,5.0
ROC_se0_ag2_f_02_1,1869,ROC_se0_ag2_f_02,2471.3124,2474.4098,3.0974,"it used to be different here. I mean, you can",1,0,6.435599629,6.34,5.0
ROC_se0_ag2_f_02_1,1953,ROC_se0_ag2_f_02,2577.8685,2581.3156,3.4471,"for it to be diverse, I mean yes our mayor is black,",1,0,7.576984132,7.48,4.25
ROC_se0_ag2_f_02_1,1976,ROC_se0_ag2_f_02,2610.6302,2614.8802,4.25,making theirself be known in the black community until it was time to vote.,1,0,5.084941129,4.97,4.0
ROC_se0_ag2_f_02_1,2074,ROC_se0_ag2_f_02,2751.6433,2753.0237,1.3804,"be careful, have a nice- Like,",1,0,7.622591542,7.53,3.75
ROC_se0_ag2_f_02_1,2094,ROC_se0_ag2_f_02,2776.4281,2778.1923,1.7642,"My last name happens to be RD-NAME-2,",1,0,4.42407352,4.29,9.25
ROC_se0_ag2_f_02_1,2307,ROC_se0_ag2_f_02,3086.9595,3088.5858,1.6263,"Yeah, that would be interesting.",1,0,0.109576099,-0.18,4.75
ROC_se0_ag2_f_02_1,2327,ROC_int_01,3114.9617,3116.5407,1.579,"Pittsburgh. Yeah and they'd be like,",1,0,6.070948645,5.94,4.25
ROC_se0_ag2_f_02_1,2342,ROC_se0_ag2_f_02,3132.2479,3138.6639,6.416,Yeah I would like- that would be interesting because I think we talk like the people on TV. ,1,0,12.35052796,12.27,9.0
ROC_se0_ag2_f_02_1,2367,ROC_se0_ag2_f_02,3160.3541,3162.2215,1.8674,So that would be interesting to know,1,0,4.596116408,4.41,3.25
ROC_se0_ag2_f_03_1,86,ROC_se0_ag2_f_03,105.3133,109.9722,4.6589,be in what might be described as a grittier part of the city and not necessarily-,2,0,9.995121523,9.92,3.75
ROC_se0_ag2_f_03_1,148,ROC_se0_ag2_f_03,211.6695,217.066,5.3965,"I'd love for businesses to be in the city. And we deserve good restaurants, and, you know, they all move out",1,0,8.169808127,8.1,4.75
ROC_se0_ag2_f_03_1,284,ROC_se0_ag2_f_03,401.2906,403.8925,2.6019,"the U of R, but it might not be safe and so they're",1,0,6.909237387,6.84,4.75
ROC_se0_ag2_f_03_1,562,ROC_se0_ag2_f_03,778.2376,781.5669,3.3293,"in order to be successful. So you can imagine the,",1,0,9.008349909,8.82,4.75
ROC_se0_ag2_f_03_1,574,ROC_se0_ag2_f_03,791.3381,793.2358,1.8977,be successful in,1,0,9.564236469,9.29,3.5
ROC_se0_ag2_f_03_1,641,ROC_se0_ag2_f_03,865.4736,871.9306,6.457,I probably would have been postal or something if I stayed at- it- I can't even imagine what my life would be if I was still at RD-WORK-2.,1,0,12.55789691,12.32,3.75
ROC_se0_ag2_f_03_1,829,ROC_se0_ag2_f_03,1123.7377,1128.8937,5.156,"we talked about, we wanna have children. I don't ever wanna be in a place where it's acceptable to like,",1,0,14.29758093,14.13,22.75
ROC_se0_ag2_f_03_1,847,ROC_se0_ag2_f_03,1147.6777,1153.5186,5.8409,"I don't want it to be s- acceptable just to say how you feel, wherever, whenever, walk, or- you know.",1,0,11.87459089,11.77,5.25
ROC_se0_ag2_f_03_1,849,ROC_se0_ag2_f_03,1153.831,1158.7259,4.8949,"And so I don't wanna be in that type of environment. And- and also, um, the laws.",1,0,11.53976508,11.43,6.25
ROC_se0_ag2_f_03_1,891,ROC_int_01,1230.6465,1233.0931,2.4466,Hey well maybe it might be worth the-,1,0,5.276950016,5.01,16.75
ROC_se0_ag2_f_03_1,893,ROC_int_01,1233.5687,1238.546,4.9773,Do you think it would be better if you applied- I know you said you wouldn't mind being on a college campus doing some,1,0,4.496162134,4.26,4.0
ROC_se0_ag2_f_03_1,984,ROC_se0_ag2_f_03,1385.182,1389.3915,4.2095,"fulfilled. And I think it's gonna be giving back. You know, and- and",1,0,13.61820349,13.34,20.0
ROC_se0_ag2_f_03_1,1189,ROC_int_01,1660.9016,1665.5644,4.6628,And then there you might be one of  right? Yeah. ,1,0,12.38497008,12.32,12.0
ROC_se0_ag2_f_03_1,1228,ROC_int_01,1712.5515,1717.0319,4.4804,"uh, the voguing of it, be something that happens more in a black space as opposed to-",1,0,5.634574381,5.46,5.5
ROC_se0_ag2_f_03_1,1312,ROC_se0_ag2_f_03,1815.8539,1821.0659,5.212,"um, but I obviously don't wanna be in farmland, you know. So, mark- Rochester's this middle ground.",1,0,12.70254179,12.59,6.25
ROC_se0_ag2_f_03_1,1419,ROC_se0_ag2_f_03,1975.0679,1978.4392,3.3713,I always joke about if we didn't have New York City we'd be a red state.,1,0,13.47191312,13.3,17.5
ROC_se0_ag2_f_03_1,1445,ROC_se0_ag2_f_03,2009.5443,2014.9335,5.3892,"you could be driving into the South. You know, and- and some of these areas in terms of",1,0,10.30661173,10.19,5.5
ROC_se0_ag2_f_03_1,1485,ROC_se0_ag2_f_03,2068.5744,2073.2082,4.6338,"And how- you know, and she's like, how could somebody be afraid of him? You know, this kid",1,0,10.38799516,10.2,18.25
ROC_se0_ag2_f_03_1,1539,ROC_se0_ag2_f_03,2148.1831,2149.6228,1.4397,there has to be a reason for it.,1,0,9.660482048,9.51,22.75
ROC_se0_ag2_f_03_1,1547,ROC_se0_ag2_f_03,2160.3836,2162.7418,2.3582,but it can't be that. You know what I mean? their- their- ,1,0,12.37363686,12.32,6.0
ROC_se0_ag2_f_03_1,1568,ROC_se0_ag2_f_03,2187.696,2188.7097,1.0137,they tend to be,1,0,8.367054302,8.2,3.5
ROC_se0_ag2_f_03_1,1580,ROC_se0_ag2_f_03,2202.7042,2206.318,3.6138,"You know, there used to be an entire generation of folks who all believed this stuff.",1,0,14.6891081,14.49,14.25
ROC_se0_ag2_f_03_1,1731,ROC_se0_ag2_f_03,2379.0387,2381.5531,2.5144,"told myself I would never be in that situation again,",1,0,5.778574247,5.58,3.75
ROC_se0_ag2_f_03_1,1862,ROC_se0_ag2_f_03,2531.7201,2533.3984,1.6783,I know what you have to be feeling.,1,0,10.72704677,10.56,16.5
ROC_se0_ag2_f_03_1,1950,ROC_se0_ag2_f_03,2635.2812,2637.2163,1.9351,but I don't know if I'd be able to get another job.,1,0,9.418639069,9.34,2.5
ROC_se0_ag2_f_03_1,1956,ROC_se0_ag2_f_03,2648.3117,2650.2142,1.9025,I'm not in a space to be there.,1,0,8.536133573,8.39,3.0
ROC_se0_ag2_f_03_1,1978,ROC_se0_ag2_f_03,2680.1105,2681.6679,1.5574,"whatever it might be,",1,0,9.784486488,9.71,5.5
ROC_se0_ag2_f_03_1,2222,ROC_se0_ag2_f_03,2992.5237,2997.1388,4.6151,"o- w- as soon as I get on the phone with my family, or she said we can be driving to their house,",1,0,12.48737178,12.29,3.0
ROC_se0_ag2_f_04_1,165,ROC_se0_ag2_f_04,214.2004,217.093,2.8926,"uh, the city schools, and RD-SCHOOL-2 was threatened to be closed down",1,0,7.056897639,6.91,4.5
ROC_se0_ag2_f_04_1,207,ROC_se0_ag2_f_04,268.1748,275.2195,7.0447,"And, as appealing as after school and extracurricular activities were, I wanted to be around my grandma, and come back home. So I've always been a home body.",1,0,9.4445302,9.38,5.75
ROC_se0_ag2_f_04_1,217,ROC_se0_ag2_f_04,286.9359,291.1064,4.1705,"really, you know, centered around my house. I wanted to go home and be home with my grandma.",1,0,5.541445925,5.46,3.75
ROC_se0_ag2_f_04_1,348,ROC_se0_ag2_f_04,473.5268,479.1392,5.6124,"I thought his family was West Indian cause, you know, I wasn't sophisticated enough to be able to tell dialects at that time, and",1,0,8.461355714,8.41,5.75
ROC_se0_ag2_f_04_1,450,ROC_se0_ag2_f_04,618.365,622.9846,4.6196,"and I was like, no. You said I had to be a high school graduate. I'm sorry I'm seventeen, but I'm staying.",1,0,7.146770269,7.09,4.5
ROC_se0_ag2_f_04_1,452,ROC_se0_ag2_f_04,623.3533,626.2048,2.8515,"I'll be eighteen before the program finishes. So I went there,",1,0,8.775628539,8.69,4.25
ROC_se0_ag2_f_04_1,474,ROC_se0_ag2_f_04,655.6753,660.3366,4.6613,"I was involved in more conversations than anything. I would be leaning on the clients, cracking jokes. I'm always so funny.",1,0,8.675503376,8.56,4.5
ROC_se0_ag2_f_04_1,478,ROC_se0_ag2_f_04,663.1172,666.8188,3.7016,"it was just something so I wouldn't be laying around the house. You know, I wasn't invested I guess.",1,0,5.303447649,5.18,5.25
ROC_se0_ag2_f_04_1,566,ROC_se0_ag2_f_04,802.9857,806.484,3.4983,a social work class. And I always made the joke when I was a child that I would make- I would be,1,0,9.48738206,9.41,5.5
ROC_se0_ag2_f_04_1,734,ROC_se0_ag2_f_04,1016.4634,1019.8369,3.3735,"except for one crazy lady who was mad because I wouldn't be her friend, I had to report her. It was a whole,",1,0,6.102584072,6.0,4.25
ROC_se0_ag2_f_04_1,768,ROC_se0_ag2_f_04,1053.6292,1056.6093,2.9801,"I knew where I was gonna be at. So I knew RD-SCHOOL-3 would mean something,",1,0,4.163426588,4.02,4.0
ROC_se0_ag2_f_04_1,800,ROC_se0_ag2_f_04,1097.3475,1102.4682,5.1207,"And the youngest two are sixteen and eighteen, and they still like, mom can- I be like  I don't get y'all dusty butts up in-",1,1,9.152708746,9.08,5.75
ROC_se0_ag2_f_04_1,922,ROC_se0_ag2_f_04,1242.3416,1246.4412,4.0996,and I incorporate the writing voice in everything that they do. Like I want you to be observant,1,0,7.055040051,6.94,5.5
ROC_se0_ag2_f_04_1,1002,ROC_se0_ag2_f_04,1344.0188,1347.5611,3.5423,"And he came and he made a- a little short documentary, so I'm waiting to see. It's g- it's p- should be about",1,0,4.516575942,4.4,3.5
ROC_se0_ag2_f_04_1,1166,ROC_se0_ag2_f_04,1550.6562,1554.632,3.9758,"being able to be heard and be visible and not be invisibilized,",3,0,4.880992282,4.75,4.75
ROC_se0_ag2_f_04_1,1222,ROC_se0_ag2_f_04,1629.8116,1633.3628,3.5512,"that revolutionary spirit like, yo, you know, black folks be stay woke.",1,1,8.638869673,8.5,5.0
ROC_se0_ag2_f_04_1,1318,ROC_se0_ag2_f_04,1742.4554,1744.0257,1.5703,you have to be like a guerrilla writer.,1,0,6.209388443,6.09,4.75
ROC_se0_ag2_f_04_1,1334,ROC_se0_ag2_f_04,1758.0229,1759.8382,1.8153,"finesse this thing, and it could be a little bit-",1,0,8.461169964,8.34,4.5
ROC_se0_ag2_f_04_1,1526,ROC_se0_ag2_f_04,1979.4483,1984.6352,5.1869,But I remember going on field trips. We'd be at the Eastman Theatre looking at Paddington the bear. I still love Paddington the bear.,1,0,8.417959547,8.32,5.75
ROC_se0_ag2_f_04_1,1618,ROC_se0_ag2_f_04,2089.9094,2091.2103,1.3009,Charter schools can't be-,1,0,6.664358875,6.57,5.0
ROC_se0_ag2_f_04_1,1719,ROC_int_01,2209.9452,2214.9022,4.957,"whether or not you, uh perceive Rochester to be a demographically",1,0,6.541522641,6.43,9.25
ROC_se0_ag2_f_04_1,1826,ROC_se0_ag2_f_04,2343.5077,2344.5431,1.0354,that must be,1,0,3.525555177,3.35,3.75
ROC_se0_ag2_f_04_1,1950,ROC_se0_ag2_f_04,2508.9819,2511.9129,2.931,simply because they could. Like you don't have to get an award for it. You don't have to be,1,0,6.156494448,6.03,4.0
ROC_se0_ag2_m_01_1,222,ROC_se0_ag2_m_01,218.2152,219.1786,0.9634,He'll be seventy-four.,1,0,7.609803936,7.47,4.75
ROC_se0_ag2_m_01_1,506,ROC_se0_ag2_m_01,533.2126,536.1607,2.9481,I am teaching tenth gr- I'll be starting teaching tenth grade global studies,1,0,9.136316006,9.06,4.0
ROC_se0_ag2_m_01_2,29,ROC_se0_ag2_m_01,41.2356,45.6001,4.3645,"It could be a judge, it could be a lawyer, it could be a doctor, it could be your mom's best friend.",4,0,8.170608445,8.07,6.0
ROC_se0_ag2_m_01_2,35,ROC_se0_ag2_m_01,48.9422,50.6302,1.688,be presentable when you go in,1,0,7.39491571,7.26,5.5
